Facility Id,EPA Website,FRS Id,Company ,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry Type (sectors),Total reported direct emissions,CO2 emissions (mt) ,Biogenic CO2 emissions (metric tons),Stationary Combustion,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions 
1005310,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005310&ds=E&et=&popup=true,110071162472,AES ,AES - PUERTO RICO COGENERATION PLANT,GUAYAMA,PR,00785,"KM 142, RTE. #3 BO. JOBOS",GUAYAMA MUNICIPIO,17.945,-66.15027,Coal Power Generation," 3,474,944 "," 3,451,923 ", -   ," 3,474,944 "," 8,419 "," 14,603 "
1001444,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001444&ds=E&et=&popup=true,110000522113,AES ,AES Alamitos,LONG BEACH,CA,90803,690 N STUDEBAKER ROAD,Los Angeles,33.7688,-118.1009,Natural Gas Power Generation," 1,762,449 "," 1,760,660 ", -   ," 4,503 ", 816 , 973 
1005972,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005972&ds=E&et=&popup=true,110027164164,AES ,AES HAWAII INC,KAPOLEI,HI,96707,91-086 KAOMI LP,HONOLULU COUNTY,21.301222,-158.107306,Coal Power Generation," 642,019 "," 636,257 ", -   ," 642,019 "," 2,105 "," 3,656 "
1001447,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001447&ds=E&et=&popup=true,110002921713,AES ,AES Huntington Beach,HUNTINGTON BEACH,CA,92646,21730 NEWLAND ST,Orange,33.6436,-117.9788,Natural Gas Power Generation," 1,542,174 "," 1,540,608 ", -   ," 5,080 ", 715 , 852 
1001450,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001450&ds=E&et=&popup=true,110014322170,AES ,AES Redondo Beach,REDONDO BEACH,CA,90277,1100 N HARBOR DRIVE,Los Angeles,33.8504,-118.395,Natural Gas Power Generation," 197,812 "," 197,611 ", -   ,, 92 , 109 
1001533,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001533&ds=E&et=&popup=true,110000396991,AES ,Harding Street Station (EW Stout),INDIANAPOLIS,IN,46217,3700 SOUTH HARDING ST,Marion,39.7119,-86.1975,Natural Gas Power Generation," 854,357 "," 853,485 ", -   ," 7,506 ", 397 , 475 
1001534,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001534&ds=E&et=&popup=true,110000396606,AES ,IPL Eagle Valley Generating Station,MARTINSVILLE,IN,46151,4040 BLUE BLUFF ROAD,Morgan,39.4851,-86.4176,Natural Gas Power Generation," 1,521,510 "," 1,519,966 ", -   , 13 , 705 , 840 
1001536,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001536&ds=E&et=&popup=true,110037247912,AES ,Petersburg,PETERSBURG,IN,47567,6925 NORTH STATE ROAD 57,Pike,38.5267,-87.2525,Coal Power Generation," 8,032,438 "," 7,968,079 ", -   ,," 23,542 "," 40,817 "
1001223,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001223&ds=E&et=&popup=true,110000551055,AES ,AES Warrior Run,CUMBERLAND,MD,21502,11600 MEXICO FARMS RD SE,Allegany,39.5944,-78.7456,Coal Power Generation," 1,406,085 "," 1,394,818 ", -   , 226 ," 4,121 "," 7,145 "
1001144,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001144&ds=E&et=&popup=true,110003137203,Aes (50%); Indiana Municipal Power Agency (50%),Georgetown Substation,INDIANAPOLIS,IN,46268,8198 GEORGETOWN ROAD,Marion,39.9022,-86.2439,Natural Gas Power Generation," 167,526 "," 167,356 ", -   , 126 , 78 , 92 
1007551,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007551&ds=E&et=&popup=true,110007383919,Ag Energy Partners ,AG Energy,Ogdensburg,NY,13669,21 Entrance Avenue,ST. LAWRENCE COUNTY,44.7258,-75.4417,Natural Gas Power Generation," 6,188 "," 6,182 ", -   ," 6,188 ", 3 , 4 
1002069,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002069&ds=E&et=&popup=true,110018869303,Ag Processing A Cooperative ,AG PROCESSING INC,EMMETSBURG,IA,50536,4739 380TH ST,PALO ALTO COUNTY,43.10102,-94.65419,Food Processing," 24,230 "," 24,204 ", -   ," 24,230 ", 12 , 14 
1006054,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006054&ds=E&et=&popup=true,110011273022,Ag Processing A Cooperative ,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,WRIGHT COUNTY,42.669167,-93.904444,Food Processing," 71,687 "," 71,613 ", -   ," 71,687 ", 34 , 40 
1002408,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002408&ds=E&et=&popup=true,110018868126,Ag Processing A Cooperative ,AG PROCESSING INC-SHELDON,SHELDON,IA,51201,804 2ND AVE,O'BRIEN COUNTY,43.182248,-95.856177,Food Processing," 27,480 "," 27,451 ", -   ," 27,480 ", 13 , 15 
1002291,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002291&ds=E&et=&popup=true,110000427093,Ag Processing A Cooperative ,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,LAC QUI PARLE COUNTY,44.93265,-96.056491,Food Processing," 39,251 "," 39,210 ", -   ," 39,251 ", 19 , 22 
1002067,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002067&ds=E&et=&popup=true,110054910094,Ag Processing A Cooperative ,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.58971,-98.33974,Food Processing," 190,387 "," 189,004 ", -   ," 190,387 ", 508 , 876 
1013891,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013891&ds=E&et=&popup=true,110070675425,Ag Processing A Cooperative ,Ag Processing Inc,Aberdeen,SD,57401,4815 8th Avenue,BROWN COUNTY,45.474311,-98.416005,Food Processing," 56,645 "," 56,587 ", -   ," 56,645 ", 27 , 32 
1002365,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002365&ds=E&et=&popup=true,110000414061,Ag Processing A Cooperative ,Ag Processing Inc,Sergeant Bluff,IA,51054,2753 Port Neal Circle,WOODBURY COUNTY,42.305176,-96.362271,Food Processing," 72,253 "," 72,178 ", -   ," 72,253 ", 34 , 41 
1007333,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007333&ds=E&et=&popup=true,110003253121,Agc America ,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70034,-84.26929,Minerals," 97,673 "," 97,605 ", -   , -   , 31 , 37 
1002443,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002443&ds=E&et=&popup=true,110014396858,Big River Resources ,Big River Resources West Burlington LLC,WEST BURLINGTON,IA,52655,15210 103RD ST,DES MOINES COUNTY,40.831157,-91.220399,Ethanol," 167,867 "," 167,694 "," 390,000 "," 167,867 ", 79 , 94 
1004236,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004236&ds=E&et=&popup=true,110007030186,Agrium Us ,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.165957,-119.017218,Nitric Acid," 142,911 "," 9,555 ", -   ," 1,270 ", 1 ," 133,356 "
1002380,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002380&ds=E&et=&popup=true,110070288634,Agrium Us ,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.6411,-101.4203,Ammonia," 1,026,667 "," 1,026,152 ", -   ," 499,861 ", 235 , 280 
1012864,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012864&ds=E&et=&popup=true,110071161049,Agropur ,Agropur,Jeorme,ID,83338,547 West Nez Perce,JEROME COUNTY,42.709612,-114.527559,Food Processing," 30,498 "," 30,467 ", -   ," 30,498 ", 14 , 17 
1012857,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012857&ds=E&et=&popup=true,110071162342,Agropur ,Agropur Inc.,Luxemburg,WI,54217,2915 County Road Ab,BROWN COUNTY,44.556959,-87.764596,Food Processing," 29,938 "," 29,907 ", -   ," 29,938 ", 14 , 17 
1013643,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013643&ds=E&et=&popup=true,110010952380,Agropur ,"Agropur, Inc.",Lake Norden,SD,57248,408 Dakota Street,HAMLIN COUNTY,44.579444,-97.210556,Food Processing," 49,040 "," 48,990 ", -   ," 49,040 ", 23 , 27 
1005991,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005991&ds=E&et=&popup=true,110070736574,Ahlstrom-Munksjo North America Specialty Solutions ,Ahlstrom NA Specialty Solutions LLC,RHINELANDER,WI,54501,515 W DAVENPORT ST,ONEIDA COUNTY,45.636648,-89.346219,Manufacturing," 148,758 "," 148,225 ", -   ," 148,758 ", 204 , 330 
1004045,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004045&ds=E&et=&popup=true,110000420884,Ahlstrom-Munksjo North America Specialty Solutions ,Ahlstrom-Munksjo North America SPECIALTY SOLUTIONS,DEPERE,WI,54115,200 MAIN AVE,BROWN COUNTY,44.44739,-88.06851,Manufacturing," 52,541 "," 52,487 ", -   ," 52,541 ", 25 , 30 
1011038,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011038&ds=E&et=&popup=true,110011266003,Ahlstrom-Munksjo North America Specialty Solutions ,"Ahlstrom Filtration, LLC.",Taylorville,IL,62568,1200 East Elm Street,CHRISTIAN COUNTY,39.55535,-89.28065,Pulp and Paper - Other," 15,820 "," 15,804 ", -   ," 15,820 ", 8 , 9 
1007273,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007273&ds=E&et=&popup=true,110069464877,Ahlstrom-Munksjo North America Specialty Solutions ,Ahlstrom - Munksjo Mosinee LLC,MOSINEE,WI,54455,100 MAIN STREET,MARATHON COUNTY,44.79031,-89.69372,Industrial Landfill," 207,898 "," 196,485 "," 156,705 "," 179,549 "," 9,995 "," 1,418 "
1002339,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002339&ds=E&et=&popup=true,110000420973,Ahlstrom-Munksjo North America Specialty Solutions ,THILMANY MILL,KAUKAUNA,WI,54130,600 THILMANY RD,OUTAGAMIE COUNTY,44.2829,-88.2518,Industrial Landfill," 340,159 "," 294,419 "," 328,215 "," 272,757 "," 44,403 "," 1,338 "
1006174,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006174&ds=E&et=&popup=true,110071161285,Aim Development Usa ,BUCKSPORT GENERATION LLC,BUCKSPORT,ME,04416,30 Generation Lane,HANCOCK COUNTY,44.576944,-68.805556,Natural Gas Power Generation," 6,817 "," 6,805 ", -   , 234 , 4 , 7 
1006045,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006045&ds=E&et=&popup=true,110071162464,Aip ,Commonwealth Rolled Products,LEWISPORT,KY,42351,1372 STATE ROAD 1957,HANCOCK COUNTY,37.949014,-86.851578,Metals," 179,977 "," 179,791 ", -   ," 179,977 ", 85 , 101 
1006430,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006430&ds=E&et=&popup=true,110070835034,Air Liquide,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.905833,-118.401944,Hydrogen," 620,672 "," 620,672 ", -   ,,,
1003724,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003724&ds=E&et=&popup=true,110005191078,Air Liquide,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.813911,-97.472347,Hydrogen," 317,571 "," 317,571 ", -   ,,,
1003730,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003730&ds=E&et=&popup=true,110005184497,Air Liquide,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98037,-95.38396,Hydrogen," 197,147 "," 197,147 ", -   , 2 ,,
1003780,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003780&ds=E&et=&popup=true,110014407846,Air Liquide,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.981116,-93.952389,Chemicals," 3,055 "," 3,052 ", -   ," 3,055 ", 2 , 2 
1003910,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003910&ds=E&et=&popup=true,110056955610,Air Liquide,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.4478,-94.6875,Hydrogen," 484,975 "," 484,975 ", -   ,,,
1006115,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006115&ds=E&et=&popup=true,110070712127,Air Liquide,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21023,-90.99085,Chemicals," 446,312 "," 445,852 ", -   ," 446,312 ", 210 , 250 
1003748,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003748&ds=E&et=&popup=true,110041623641,Air Liquide,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.047952,-122.256895,Hydrogen," 914,744 "," 914,744 ", -   ,,,
1007253,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007253&ds=E&et=&popup=true,110043973055,Air Liquide,Air Liquide Hydrogen Plant,Anacortes,WA,98221,8581 South Texas Road,SKAGIT COUNTY,48.467675,-122.553982,Hydrogen," 65,848 "," 65,848 ", -   ,,,
1006711,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006711&ds=E&et=&popup=true,110000462758,Air Liquide,Air Liquide Large Industries US - SMR,Pasadena,TX,77507,11400 Bay Area Blvd.,HARRIS COUNTY,29.623333,-95.045833,Hydrogen," 483,850 "," 483,850 ", -   ,,,
1014562,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014562&ds=E&et=&popup=true,,Air Liquide,Air Liquide North Las Vegas Liquid Hydrogen Plant,North Las Vegas,NV,89165,8450 N Terryl B Adams St,,36.31613942,-114.985461,Hydrogen," 42,286 "," 42,286 ", -   ,,,
1000346,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000346&ds=E&et=&popup=true,110001867846,Air Liquide,Bayou Cogeneration Plant,PASADENA,TX,77507,11777 BAY AREA BLVD.,Harris,29.6225,-95.0458,Chemicals," 1,948,840 "," 1,940,465 ", -   ," 1,948,840 "," 2,515 "," 5,860 "
1010702,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010702&ds=E&et=&popup=true,110067130660,Air Liquide,La Porte Steam Methane Reformer,La Porte,TX,77571,11450 W. Fairmont Parkway,HARRIS COUNTY,29.651494,-95.053576,Hydrogen," 594,161 "," 594,161 ", -   ,,,
1003591,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003591&ds=E&et=&popup=true,110066912586,Air Liquide,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.216085,-91.002699,Natural Gas Power Generation," 150,611 "," 150,378 "," 15,109 "," 150,611 ", 94 , 139 
1003013,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003013&ds=E&et=&popup=true,110017619861,Air Products,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.238889,-93.281944,Hydrogen," 792,651 "," 792,651 ", -   ,,,
1003009,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003009&ds=E&et=&popup=true,110071159605,Air Products,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.022255,-89.900984,Hydrogen," 192,113 "," 192,113 ", -   ,,,
1002121,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002121&ds=E&et=&popup=true,110000483227,Air Products,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.032767,-122.07594,Hydrogen," 772,660 "," 772,660 ", -   ,,,
1005809,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005809&ds=E&et=&popup=true,110071160505,Air Products,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23,BOYD COUNTY,38.37673,-82.60581,Hydrogen," 149,439 "," 149,439 ", -   ,,,
1002727,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002727&ds=E&et=&popup=true,110071161564,Air Products,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY,ST. JOHN THE BAPTIST PARISH,30.09959,-90.648851,Hydrogen," 910,960 "," 910,960 ", -   ,,,
1002123,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002123&ds=E&et=&popup=true,110000750358,Air Products,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.529722,-121.398889,Hydrogen," 45,454 "," 45,454 ", -   ,,,
1002430,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002430&ds=E&et=&popup=true,110012710423,Air Products,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.757778,-95.023056,Chemicals," 59,960 "," 59,898 ", -   ," 59,960 ", 28 , 34 
1002257,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002257&ds=E&et=&popup=true,110002305443,Air Products,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.812778,-118.231389,Hydrogen," 711,872 "," 711,872 ", -   ,,,
1002435,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002435&ds=E&et=&popup=true,110000476084,Air Products,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.780833,-118.241111,Hydrogen," 769,825 "," 769,237 ", -   ,, 174 , 414 
1013917,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013917&ds=E&et=&popup=true,110070930969,Air Products,Air Products - Geismar 3 HYCO,Geismar,LA,70734,9150 Hwy 75,ASCENSION PARISH,30.19641,-91.01745,Hydrogen," 237,929 "," 237,929 ", -   ,,,
1013205,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013205&ds=E&et=&popup=true,110070200837,Air Products,Air Products Baytown 3 Facility,Baytown,TX,77523,7714 West Bay Rd.,CHAMBERS COUNTY,29.752,-94.909222,Hydrogen," 924,549 "," 924,549 ", -   ,,,
1014231,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014231&ds=E&et=&popup=true,110054584008,Air Products,Air Products H2 SMR Plant at DCRC (Unit 37),Delaware City,DE,19706,4550 Wrangle Hill Road,NEW CASTLE COUNTY,39.580271,-75.631114,Hydrogen," 326,912 "," 326,912 ", -   ,,,
1004442,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004442&ds=E&et=&popup=true,110067124258,Air Products,Air Products LLC - Corpus Christi,Corpus Christi,TX,78407,5401 Up River Road,NUECES COUNTY,27.810323,-97.458049,Hydrogen," 172,959 "," 172,959 ", -   ,,,
1006943,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006943&ds=E&et=&popup=true,110059763000,Air Products,Air Products LLC - Pasadena SMR,Pasadena,TX,77506,1435 Highway 225,HARRIS COUNTY,29.716011,-95.200573,Hydrogen," 421,375 "," 421,375 ", -   ,,,
1003160,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003160&ds=E&et=&popup=true,110000463622,Air Products,Air Products La Porte Facility,La Porte,TX,77571,10202 Strang Rd,HARRIS COUNTY,29.702,-95.071,Chemicals," 47,330 "," 47,314 ", -   ," 47,330 ", 7 , 9 
1014323,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014323&ds=E&et=&popup=true,,Air Products,Air Products West Coast Hydrogen - HP-1,Martinez,CA,94553,3485 Pacheco Blvd.,,38.01330428,-122.1079648,Hydrogen," 417,325 "," 417,325 ", -   ,,,
1014324,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014324&ds=E&et=&popup=true,,Air Products,Air Products West coast Hydrogen - HP-2,Martinez,CA,94553,1915 Shell Avenue,,38.01767958,-122.1185926,Hydrogen," 407,843 "," 407,843 ", -   ,,,
1011460,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011460&ds=E&et=&popup=true,110055569567,Air Products,Air Products and Chemicals - Norco SMR,Norco,LA,70079,14885 Airline Drive,ST. CHARLES PARISH,30.0169,-90.40874,Hydrogen," 937,730 "," 937,730 ", -   ,,,
1010506,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010506&ds=E&et=&popup=true,110071159441,Air Products,Air Products and Chemicals Inc. Luling SMR Facility,Luling,LA,70070,12501 River Road B,ST. CHARLES PARISH,29.93061,-90.34702,Hydrogen," 573,345 "," 573,345 ", -   ,,,
1010625,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010625&ds=E&et=&popup=true,110067126096,Air Products,Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,Detroit,MI,48217,1025 Oakwood Blvd,WAYNE COUNTY,42.28689,-83.15642,Hydrogen," 403,262 "," 403,262 ", -   ,,,
1004586,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004586&ds=E&et=&popup=true,110071160219,Air Products,"Air Products and Chemicals, Inc. - BR SMR","Baton Rouge, La",LA,70805,2 Gulf States Utility Rd,EAST BATON ROUGE PARISH,30.488192,-91.164097,Hydrogen," 721,750 "," 721,750 ", -   ,,,
1005852,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005852&ds=E&et=&popup=true,110071160999,Air Products,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",Channahon,IL,60410,25915 S.E. Frontage Road (c/o ExxonMobil),WILL COUNTY,41.417473,-88.216903,Hydrogen," 100,731 "," 100,731 ", -   ,,,
1002698,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002698&ds=E&et=&popup=true,110006020304,Air Products,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18379,-90.98836,Hydrogen," 47,332 "," 47,332 ", -   ,,,
1006402,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006402&ds=E&et=&popup=true,110043802819,Air Products,Air Products Port Arthur Facility,Port Arthur,TX,77640,1801 S Gulfway Dr within Valero Refinery,JEFFERSON COUNTY,29.859444,-93.965833,Hydrogen," 2,256,843 "," 2,255,677 ", -   ," 709,047 ", 457 , 710 
1014612,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014612&ds=E&et=&popup=true,,Air Products,Air Products West Coast Hydrogen LLC - Torrance,Torrance,CA,90504,3700 W 190th St. #U4/24,,33.84983521,-118.3289443,Hydrogen," 939,991 "," 939,991 ", -   ,,,
1004725,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004725&ds=E&et=&popup=true,110055509631,Airgas ,Airgas Therapeutics LLC - Scott Medical Products,Plumsteadville,PA,18949,6141 Easton Road Bldg. #3,BUCKS COUNTY,40.384845,-75.146286,Chemicals," 2,214 ",, -   ,,,
1001919,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001919&ds=E&et=&popup=true,110071162246,Ajinomoto Health & Nutrition North America ,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14375,-92.647694,Food Processing," 116,860 "," 116,739 ", -   ," 116,860 ", 55 , 66 
1000129,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000129&ds=E&et=&popup=true,110012143304,Al Sandersville ,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,Washington,33.1189,-82.8608,Natural Gas Power Generation," 104,385 "," 104,278 ", -   ,, 49 , 58 
1007178,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007178&ds=E&et=&popup=true,110028032698,Alabama Municipal Electric Authority ,AMEA Sylacauga Plant,SYLACAUGA,AL,35150,125 THOMPSON LANE,Talladega,33.1661,-86.2825,Natural Gas Power Generation," 55,059 "," 55,003 ", -   ,, 26 , 30 
1007208,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007208&ds=E&et=&popup=true,110000860355,Alamo Cement Co ,Alamo San Antonio Cement Plant,San Antonio,TX,78266,6055 West Green Mountain Road,BEXAR COUNTY,29.61214,-98.375075,Cement," 737,492 "," 735,485 ", -   ,, 736 ," 1,271 "
1010937,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010937&ds=E&et=&popup=true,110013681809,Alaska Village Electric Cooperative ,"Alaska Village Electric Cooperative, Inc.",Anchorage,AK,99503,4831 Eagle Street,ANCHORAGE MUNICIPALITY,61.17697,-149.87559,Power Generation - Oil and Other Fuel," 30,578 "," 30,472 ", -   ," 30,578 ", 31 , 75 
